marker,LG,position,TIG,position,bp,Mbp,,,,LG
TIG131_374162,LG13,97.72727273,TIG131,374162,3673502,3.673502,,,,
TIG131_760638,LG13,97.72727273,TIG131,760638,4059978,4.059978,,,,
TIG131_917534,LG13,107.9545455,TIG131,917534,4216874,4.216874,,,,
TIG131_917559,LG13,107.9545455,TIG131,917559,4216899,4.216899,,,,
TIG131_917573,LG13,107.9545455,TIG131,917573,4216913,4.216913,,,,
TIG131_933596,LG13,107.9545455,TIG131,933596,4232936,4.232936,,,,
TIG131_961556,LG13,107.9545455,TIG131,961556,4260896,4.260896,,,,
TIG131_961667,LG13,107.9545455,TIG131,961667,4261007,4.261007,,,,
TIG131_961716,LG13,107.9545455,TIG131,961716,4261056,4.261056,,,,
TIG131_1122241,LG13,109.0909091,TIG131,1122241,4421581,4.421581,,,,
TIG131_1139069,LG13,109.0909091,TIG131,1139069,4438409,4.438409,,,,
TIG131_1139162,LG13,109.0909091,TIG131,1139162,4438502,4.438502,,,,
TIG131_1211807,LG13,109.0909091,TIG131,1211807,4511147,4.511147,,,,
TIG131_1211823,LG13,109.0909091,TIG131,1211823,4511163,4.511163,,,,
TIG131_1262713,LG13,109.0909091,TIG131,1262713,4562053,4.562053,,,,
TIG131_1262789,LG13,109.0909091,TIG131,1262789,4562129,4.562129,,,,
TIG131_1269003,LG13,109.0909091,TIG131,1269003,4568343,4.568343,,,,
TIG131_1659774,LG13,110.2272727,TIG131,1659774,4959114,4.959114,,,,
TIG131_1775278,LG13,112.5,TIG131,1775278,5074618,5.074618,,,,
TIG131_1790539,LG13,112.5,TIG131,1790539,5089879,5.089879,,,,
TIG131_1790544,LG13,112.5,TIG131,1790544,5089884,5.089884,,,,
TIG131_1790554,LG13,112.5,TIG131,1790554,5089894,5.089894,,,,
TIG131_1863288,LG13,117.0454545,TIG131,1863288,5162628,5.162628,,,,
TIG131_1863401,LG13,117.0454545,TIG131,1863401,5162741,5.162741,,,,
TIG131_1863613,LG13,117.0454545,TIG131,1863613,5162953,5.162953,,,,
TIG131_1863651,LG13,117.0454545,TIG131,1863651,5162991,5.162991,,,,
TIG131_2066749,LG13,118.1818182,TIG131,2066749,5366089,5.366089,,,,
TIG131_2079904,LG13,121.5909091,TIG131,2079904,5379244,5.379244,,,,
ENDOFTIG,LG13,NA,TIG131,0,5385040,5.38504,,,,
TIG036_1891538,LG14,0,TIG036,1891538,71638,0.071638,,,,
TIG036_1891531,LG14,0,TIG036,1891531,71645,0.071645,,,,
TIG036_1878097,LG14,0,TIG036,1878097,85079,0.085079,,,,
TIG036_1878091,LG14,0,TIG036,1878091,85085,0.085085,,,,
TIG036_1878024,LG14,0,TIG036,1878024,85152,0.085152,,,,
TIG036_1862951,LG14,2.272727273,TIG036,1862951,100225,0.100225,,,,
TIG036_1807590,LG14,3.409090909,TIG036,1807590,155586,0.155586,,,,
TIG036_1775929,LG14,3.409090909,TIG036,1775929,187247,0.187247,,,,
TIG036_1569801,LG14,14.77272727,TIG036,1569801,393375,0.393375,,,,
TIG036_1553988,LG14,14.77272727,TIG036,1553988,409188,0.409188,,,,
TIG036_1553357,LG14,14.77272727,TIG036,1553357,409819,0.409819,,,,
TIG036_1537798,LG14,14.77272727,TIG036,1537798,425378,0.425378,,,,
TIG036_1500722,LG14,14.77272727,TIG036,1500722,462454,0.462454,,,,
TIG036_1500700,LG14,14.77272727,TIG036,1500700,462476,0.462476,,,,
TIG036_1500644,LG14,14.77272727,TIG036,1500644,462532,0.462532,,,,
TIG036_1476632,LG14,14.77272727,TIG036,1476632,486544,0.486544,,,,
TIG036_1390453,LG14,17.04545455,TIG036,1390453,572723,0.572723,,,,
TIG036_1388468,LG14,17.04545455,TIG036,1388468,574708,0.574708,,,,
TIG036_1387436,LG14,17.04545455,TIG036,1387436,575740,0.57574,,,,
TIG036_1387435,LG14,17.04545455,TIG036,1387435,575741,0.575741,,,,
TIG036_1387234,LG14,17.04545455,TIG036,1387234,575942,0.575942,,,,
TIG036_1384566,LG14,17.04545455,TIG036,1384566,578610,0.57861,,,,
TIG036_1070766,LG14,18.18181818,TIG036,1070766,892410,0.89241,,,,
TIG036_1070702,LG14,18.18181818,TIG036,1070702,892474,0.892474,,,,
TIG036_1018357,LG14,18.18181818,TIG036,1018357,944819,0.944819,,,,
TIG036_974191,LG14,18.18181818,TIG036,974191,988985,0.988985,,,,
TIG036_788937,LG14,36.36363636,TIG036,788937,1174239,1.174239,,,,
TIG036_773766,LG14,36.36363636,TIG036,773766,1189410,1.18941,,,,
TIG036_761631,LG14,36.36363636,TIG036,761631,1201545,1.201545,,,,
TIG036_761614,LG14,36.36363636,TIG036,761614,1201562,1.201562,,,,
TIG036_760727,LG14,36.36363636,TIG036,760727,1202449,1.202449,,,,
TIG036_742516,LG14,36.36363636,TIG036,742516,1220660,1.22066,,,,
TIG036_742495,LG14,36.36363636,TIG036,742495,1220681,1.220681,,,,
TIG036_736768,LG14,36.36363636,TIG036,736768,1226408,1.226408,,,,
TIG036_706351,LG14,36.36363636,TIG036,706351,1256825,1.256825,,,,
TIG036_706269,LG14,36.36363636,TIG036,706269,1256907,1.256907,,,,
TIG036_663098,LG14,36.36363636,TIG036,663098,1300078,1.300078,,,,
TIG036_584779,LG14,36.36363636,TIG036,584779,1378397,1.378397,,,,
TIG036_577434,LG14,36.36363636,TIG036,577434,1385742,1.385742,,,,
TIG036_400212,LG14,36.36363636,TIG036,400212,1562964,1.562964,,,,
TIG036_289466,LG14,43.18181818,TIG036,289466,1673710,1.67371,,,,
TIG036_289384,LG14,43.18181818,TIG036,289384,1673792,1.673792,,,,
TIG036_289334,LG14,43.18181818,TIG036,289334,1673842,1.673842,,,,
TIG036_289320,LG14,43.18181818,TIG036,289320,1673856,1.673856,,,,
TIG036_245317,LG14,51.13636364,TIG036,245317,1717859,1.717859,,,,
TIG036_199821,LG14,51.13636364,TIG036,199821,1763355,1.763355,,,,
ENDOFTIG,LG14,NA,TIG036,0,1963176,1.963176,,,,
TIG138_42043,LG14,52.27272727,TIG138,42043,2005219,2.005219,,,,
TIG138_42095,LG14,52.27272727,TIG138,42095,2005271,2.005271,,,,
TIG138_46212,LG14,52.27272727,TIG138,46212,2009388,2.009388,,,,
TIG138_46540,LG14,52.27272727,TIG138,46540,2009716,2.009716,,,,
TIG138_276040,LG14,52.27272727,TIG138,276040,2239216,2.239216,,,,
TIG138_315690,LG14,52.27272727,TIG138,315690,2278866,2.278866,,,,
TIG138_365065,LG14,52.27272727,TIG138,365065,2328241,2.328241,,,,
TIG138_406352,LG14,52.27272727,TIG138,406352,2369528,2.369528,,,,
TIG138_421502,LG14,52.27272727,TIG138,421502,2384678,2.384678,,,,
TIG138_422155,LG14,52.27272727,TIG138,422155,2385331,2.385331,,,,
TIG138_454487,LG14,52.27272727,TIG138,454487,2417663,2.417663,,,,
TIG138_455998,LG14,52.27272727,TIG138,455998,2419174,2.419174,,,,
TIG138_456043,LG14,52.27272727,TIG138,456043,2419219,2.419219,,,,
TIG138_456227,LG14,52.27272727,TIG138,456227,2419403,2.419403,,,,
TIG138_456232,LG14,52.27272727,TIG138,456232,2419408,2.419408,,,,
TIG138_456254,LG14,52.27272727,TIG138,456254,2419430,2.41943,,,,
TIG138_475781,LG14,52.27272727,TIG138,475781,2438957,2.438957,,,,
TIG138_476639,LG14,52.27272727,TIG138,476639,2439815,2.439815,,,,
TIG138_478924,LG14,52.27272727,TIG138,478924,2442100,2.4421,,,,
TIG138_487702,LG14,52.27272727,TIG138,487702,2450878,2.450878,,,,
TIG138_487708,LG14,52.27272727,TIG138,487708,2450884,2.450884,,,,
TIG138_502209,LG14,52.27272727,TIG138,502209,2465385,2.465385,,,,
TIG138_565469,LG14,52.27272727,TIG138,565469,2528645,2.528645,,,,
TIG138_565479,LG14,52.27272727,TIG138,565479,2528655,2.528655,,,,
TIG138_628302,LG14,52.27272727,TIG138,628302,2591478,2.591478,,,,
TIG138_628327,LG14,52.27272727,TIG138,628327,2591503,2.591503,,,,
TIG138_628425,LG14,52.27272727,TIG138,628425,2591601,2.591601,,,,
TIG138_628455,LG14,52.27272727,TIG138,628455,2591631,2.591631,,,,
TIG138_736985,LG14,53.40909091,TIG138,736985,2700161,2.700161,,,,
TIG138_760854,LG14,54.54545455,TIG138,760854,2724030,2.72403,,,,
TIG138_760903,LG14,54.54545455,TIG138,760903,2724079,2.724079,,,,
TIG138_803190,LG14,62.5,TIG138,803190,2766366,2.766366,,,,
TIG138_866158,LG14,62.5,TIG138,866158,2829334,2.829334,,,,
TIG138_866165,LG14,62.5,TIG138,866165,2829341,2.829341,,,,
TIG138_1146010,LG14,62.5,TIG138,1146010,3109186,3.109186,,,,
TIG138_1169474,LG14,62.5,TIG138,1169474,3132650,3.13265,,,,
TIG138_1169504,LG14,62.5,TIG138,1169504,3132680,3.13268,,,,
TIG138_1209351,LG14,62.5,TIG138,1209351,3172527,3.172527,,,,
TIG138_1209365,LG14,62.5,TIG138,1209365,3172541,3.172541,,,,
TIG138_1221853,LG14,62.5,TIG138,1221853,3185029,3.185029,,,,
TIG138_1221860,LG14,62.5,TIG138,1221860,3185036,3.185036,,,,
TIG138_1222003,LG14,62.5,TIG138,1222003,3185179,3.185179,,,,
TIG138_1222041,LG14,62.5,TIG138,1222041,3185217,3.185217,,,,
TIG138_1222084,LG14,62.5,TIG138,1222084,3185260,3.18526,,,,
TIG138_1222098,LG14,62.5,TIG138,1222098,3185274,3.185274,,,,
TIG138_1331812,LG14,62.5,TIG138,1331812,3294988,3.294988,,,,
TIG138_1331932,LG14,62.5,TIG138,1331932,3295108,3.295108,,,,
TIG138_1331954,LG14,62.5,TIG138,1331954,3295130,3.29513,,,,
TIG138_1337340,LG14,62.5,TIG138,1337340,3300516,3.300516,,,,
TIG138_1337531,LG14,62.5,TIG138,1337531,3300707,3.300707,,,,
ENDOFTIG,LG14,NA,TIG138,0,3383919,3.383919,,,,
TIG034_111226,LG15,0,TIG034,111226,111226,0.111226,,,,
TIG034_111229,LG15,0,TIG034,111229,111229,0.111229,,,,
TIG034_111263,LG15,0,TIG034,111263,111263,0.111263,,,,
TIG034_187222,LG15,0,TIG034,187222,187222,0.187222,,,,
TIG034_187382,LG15,0,TIG034,187382,187382,0.187382,,,,
TIG034_250226,LG15,2.272727273,TIG034,250226,250226,0.250226,,,,
TIG034_395426,LG15,2.272727273,TIG034,395426,395426,0.395426,,,,
TIG034_413297,LG15,2.272727273,TIG034,413297,413297,0.413297,,,,
TIG034_413352,LG15,2.272727273,TIG034,413352,413352,0.413352,,,,
TIG034_413371,LG15,2.272727273,TIG034,413371,413371,0.413371,,,,
TIG034_533466,LG15,2.272727273,TIG034,533466,533466,0.533466,,,,
TIG034_544119,LG15,2.272727273,TIG034,544119,544119,0.544119,,,,
TIG034_544137,LG15,2.272727273,TIG034,544137,544137,0.544137,,,,
TIG034_544248,LG15,2.272727273,TIG034,544248,544248,0.544248,,,,
TIG034_544295,LG15,2.272727273,TIG034,544295,544295,0.544295,,,,
TIG034_554491,LG15,2.272727273,TIG034,554491,554491,0.554491,,,,
TIG034_730389,LG15,10.22727273,TIG034,730389,730389,0.730389,,,,
TIG034_773976,LG15,10.22727273,TIG034,773976,773976,0.773976,,,,
TIG034_774017,LG15,10.22727273,TIG034,774017,774017,0.774017,,,,
TIG034_858852,LG15,28.40909091,TIG034,858852,858852,0.858852,,,,
TIG034_858870,LG15,28.40909091,TIG034,858870,858870,0.85887,,,,
TIG034_858875,LG15,28.40909091,TIG034,858875,858875,0.858875,,,,
TIG034_858887,LG15,28.40909091,TIG034,858887,858887,0.858887,,,,
TIG034_940960,LG15,28.40909091,TIG034,940960,940960,0.94096,,,,
TIG034_940998,LG15,28.40909091,TIG034,940998,940998,0.940998,,,,
TIG034_1056013,LG15,28.40909091,TIG034,1056013,1056013,1.056013,,,,
TIG034_1077886,LG15,28.40909091,TIG034,1077886,1077886,1.077886,,,,
TIG034_1077896,LG15,28.40909091,TIG034,1077896,1077896,1.077896,,,,
TIG034_1077959,LG15,28.40909091,TIG034,1077959,1077959,1.077959,,,,
TIG034_1078114,LG15,28.40909091,TIG034,1078114,1078114,1.078114,,,,
TIG034_1078178,LG15,28.40909091,TIG034,1078178,1078178,1.078178,,,,
TIG034_1078853,LG15,28.40909091,TIG034,1078853,1078853,1.078853,,,,
TIG034_1078863,LG15,28.40909091,TIG034,1078863,1078863,1.078863,,,,
TIG034_1078952,LG15,28.40909091,TIG034,1078952,1078952,1.078952,,,,
TIG034_1078973,LG15,28.40909091,TIG034,1078973,1078973,1.078973,,,,
TIG034_1078981,LG15,28.40909091,TIG034,1078981,1078981,1.078981,,,,
TIG034_1078991,LG15,28.40909091,TIG034,1078991,1078991,1.078991,,,,
TIG034_1079196,LG15,28.40909091,TIG034,1079196,1079196,1.079196,,,,
TIG034_1079226,LG15,28.40909091,TIG034,1079226,1079226,1.079226,,,,
TIG034_1260027,LG15,28.40909091,TIG034,1260027,1260027,1.260027,,,,
TIG034_1283042,LG15,28.40909091,TIG034,1283042,1283042,1.283042,,,,
TIG034_1283061,LG15,28.40909091,TIG034,1283061,1283061,1.283061,,,,
TIG034_1288997,LG15,28.40909091,TIG034,1288997,1288997,1.288997,,,,
TIG034_1289210,LG15,28.40909091,TIG034,1289210,1289210,1.28921,,,,
TIG034_1289237,LG15,28.40909091,TIG034,1289237,1289237,1.289237,,,,
TIG034_1289256,LG15,28.40909091,TIG034,1289256,1289256,1.289256,,,,
TIG034_1302990,LG15,28.40909091,TIG034,1302990,1302990,1.30299,,,,
TIG034_1428765,LG15,29.54545455,TIG034,1428765,1428765,1.428765,,,,
TIG034_1428811,LG15,29.54545455,TIG034,1428811,1428811,1.428811,,,,
TIG034_1428819,LG15,29.54545455,TIG034,1428819,1428819,1.428819,,,,
TIG034_1440402,LG15,29.54545455,TIG034,1440402,1440402,1.440402,,,,
TIG034_1546108,LG15,37.5,TIG034,1546108,1546108,1.546108,,,,
TIG034_1546119,LG15,37.5,TIG034,1546119,1546119,1.546119,,,,
TIG034_1546176,LG15,37.5,TIG034,1546176,1546176,1.546176,,,,
TIG034_1546185,LG15,37.5,TIG034,1546185,1546185,1.546185,,,,
TIG034_1546190,LG15,37.5,TIG034,1546190,1546190,1.54619,,,,
TIG034_1546233,LG15,37.5,TIG034,1546233,1546233,1.546233,,,,
TIG034_1652097,LG15,37.5,TIG034,1652097,1652097,1.652097,,,,
TIG034_1652881,LG15,37.5,TIG034,1652881,1652881,1.652881,,,,
TIG034_1652901,LG15,37.5,TIG034,1652901,1652901,1.652901,,,,
TIG034_1795852,LG15,43.18181818,TIG034,1795852,1795852,1.795852,,,,
TIG034_1795861,LG15,43.18181818,TIG034,1795861,1795861,1.795861,,,,
TIG034_1808382,LG15,44.31818182,TIG034,1808382,1808382,1.808382,,,,
ENDOFTIG,LG15,NA,TIG034,0,2005147,2.005147,,,,
